letter,startPlacement,endPlacement,timing,direction,blueMotionType,blueRotationDirection,blueSkewDir,blueHandPath,blueSkewSteps,blueStartLocation,blueEndLocation,redMotionType,redRotationDirection,redSkewDir,redHandPath,redSkewSteps,redStartLocation,redEndLocation,category
P,gamma13,gamma8,quarter,opp,pro,ccw,+,ccw,1,w,sw,pro,cw,+,cw,1,s,nw,2
P,gamma13,beta6,quarter,opp,pro,ccw,+,ccw,1,w,sw,pro,cw,-,cw,1,s,sw,2
P,gamma13,eta7,quarter,opp,pro,ccw,+,ccw,1,w,sw,pro,cw,,cw,0,s,w,1
P,gamma13,alpha8,quarter,opp,pro,ccw,-,ccw,1,w,se,pro,cw,+,cw,1,s,nw,2
P,gamma13,gamma6,quarter,opp,pro,ccw,-,ccw,1,w,se,pro,cw,-,cw,1,s,sw,2
P,gamma13,zeta7,quarter,opp,pro,ccw,-,ccw,1,w,se,pro,cw,,cw,0,s,w,1
P,gamma13,zeta8,quarter,opp,pro,ccw,,ccw,0,w,s,pro,cw,+,cw,1,s,nw,1
P,gamma13,eta6,quarter,opp,pro,ccw,,ccw,0,w,s,pro,cw,-,cw,1,s,sw,1
P,gamma15,gamma2,quarter,opp,pro,ccw,+,ccw,1,n,nw,pro,cw,+,cw,1,w,ne,2
P,gamma15,beta8,quarter,opp,pro,ccw,+,ccw,1,n,nw,pro,cw,-,cw,1,w,nw,2
P,gamma15,eta1,quarter,opp,pro,ccw,+,ccw,1,n,nw,pro,cw,,cw,0,w,n,1
P,gamma15,alpha2,quarter,opp,pro,ccw,-,ccw,1,n,sw,pro,cw,+,cw,1,w,ne,2
P,gamma15,gamma8,quarter,opp,pro,ccw,-,ccw,1,n,sw,pro,cw,-,cw,1,w,nw,2
P,gamma15,zeta1,quarter,opp,pro,ccw,-,ccw,1,n,sw,pro,cw,,cw,0,w,n,1
P,gamma15,zeta2,quarter,opp,pro,ccw,,ccw,0,n,w,pro,cw,+,cw,1,w,ne,1
P,gamma15,eta8,quarter,opp,pro,ccw,,ccw,0,n,w,pro,cw,-,cw,1,w,nw,1
P,gamma9,gamma4,quarter,opp,pro,ccw,+,ccw,1,e,ne,pro,cw,+,cw,1,n,se,2
P,gamma9,beta2,quarter,opp,pro,ccw,+,ccw,1,e,ne,pro,cw,-,cw,1,n,ne,2
P,gamma9,eta3,quarter,opp,pro,ccw,+,ccw,1,e,ne,pro,cw,,cw,0,n,e,1
P,gamma9,alpha4,quarter,opp,pro,ccw,-,ccw,1,e,nw,pro,cw,+,cw,1,n,se,2
P,gamma9,gamma2,quarter,opp,pro,ccw,-,ccw,1,e,nw,pro,cw,-,cw,1,n,ne,2
P,gamma9,zeta3,quarter,opp,pro,ccw,-,ccw,1,e,nw,pro,cw,,cw,0,n,e,1
P,gamma9,zeta4,quarter,opp,pro,ccw,,ccw,0,e,n,pro,cw,+,cw,1,n,se,1
P,gamma9,eta2,quarter,opp,pro,ccw,,ccw,0,e,n,pro,cw,-,cw,1,n,ne,1
P,gamma7,gamma14,quarter,opp,pro,cw,+,cw,1,s,nw,pro,ccw,+,ccw,1,w,sw,2
P,gamma7,alpha4,quarter,opp,pro,cw,+,cw,1,s,nw,pro,ccw,-,ccw,1,w,se,2
P,gamma7,zeta13,quarter,opp,pro,cw,+,cw,1,s,nw,pro,ccw,,ccw,0,w,s,1
P,gamma7,beta6,quarter,opp,pro,cw,-,cw,1,s,sw,pro,ccw,+,ccw,1,w,sw,2
P,gamma7,gamma12,quarter,opp,pro,cw,-,cw,1,s,sw,pro,ccw,-,ccw,1,w,se,2
P,gamma7,eta13,quarter,opp,pro,cw,-,cw,1,s,sw,pro,ccw,,ccw,0,w,s,1
P,gamma7,eta14,quarter,opp,pro,cw,,cw,0,s,w,pro,ccw,+,ccw,1,w,sw,1
P,gamma7,zeta12,quarter,opp,pro,cw,,cw,0,s,w,pro,ccw,-,ccw,1,w,se,1
P,gamma1,gamma16,quarter,opp,pro,cw,+,cw,1,w,ne,pro,ccw,+,ccw,1,n,nw,2
P,gamma1,alpha6,quarter,opp,pro,cw,+,cw,1,w,ne,pro,ccw,-,ccw,1,n,sw,2
P,gamma1,zeta15,quarter,opp,pro,cw,+,cw,1,w,ne,pro,ccw,,ccw,0,n,w,1
P,gamma1,beta8,quarter,opp,pro,cw,-,cw,1,w,nw,pro,ccw,+,ccw,1,n,nw,2
P,gamma1,gamma14,quarter,opp,pro,cw,-,cw,1,w,nw,pro,ccw,-,ccw,1,n,sw,2
P,gamma1,eta15,quarter,opp,pro,cw,-,cw,1,w,nw,pro,ccw,,ccw,0,n,w,1
P,gamma1,eta16,quarter,opp,pro,cw,,cw,0,w,n,pro,ccw,+,ccw,1,n,nw,1
P,gamma1,zeta14,quarter,opp,pro,cw,,cw,0,w,n,pro,ccw,-,ccw,1,n,sw,1
P,gamma5,gamma12,quarter,opp,pro,cw,+,cw,1,e,sw,pro,ccw,+,ccw,1,s,se,2
P,gamma5,alpha2,quarter,opp,pro,cw,+,cw,1,e,sw,pro,ccw,-,ccw,1,s,ne,2
P,gamma5,zeta11,quarter,opp,pro,cw,+,cw,1,e,sw,pro,ccw,,ccw,0,s,e,1
P,gamma5,beta4,quarter,opp,pro,cw,-,cw,1,e,se,pro,ccw,+,ccw,1,s,se,2
P,gamma5,gamma10,quarter,opp,pro,cw,-,cw,1,e,se,pro,ccw,-,ccw,1,s,ne,2
P,gamma5,eta11,quarter,opp,pro,cw,-,cw,1,e,se,pro,ccw,,ccw,0,s,e,1
P,gamma5,eta12,quarter,opp,pro,cw,,cw,0,e,s,pro,ccw,+,ccw,1,s,se,1
P,gamma5,zeta10,quarter,opp,pro,cw,,cw,0,e,s,pro,ccw,-,ccw,1,s,ne,1
P,gamma3,gamma10,quarter,opp,pro,cw,+,cw,1,n,se,pro,ccw,+,ccw,1,e,ne,2
P,gamma3,alpha8,quarter,opp,pro,cw,+,cw,1,n,se,pro,ccw,-,ccw,1,e,nw,2
P,gamma3,zeta9,quarter,opp,pro,cw,+,cw,1,n,se,pro,ccw,,ccw,0,e,n,1
P,gamma3,beta2,quarter,opp,pro,cw,-,cw,1,n,ne,pro,ccw,+,ccw,1,e,ne,2
P,gamma3,gamma16,quarter,opp,pro,cw,-,cw,1,n,ne,pro,ccw,-,ccw,1,e,nw,2
P,gamma3,eta9,quarter,opp,pro,cw,-,cw,1,n,ne,pro,ccw,,ccw,0,e,n,1
P,gamma3,eta10,quarter,opp,pro,cw,,cw,0,n,e,pro,ccw,+,ccw,1,e,ne,1
P,gamma3,zeta16,quarter,opp,pro,cw,,cw,0,n,e,pro,ccw,-,ccw,1,e,nw,1
Q,gamma11,gamma6,quarter,opp,anti,cw,+,ccw,1,s,se,anti,ccw,+,cw,1,e,sw,2
Q,gamma11,beta4,quarter,opp,anti,cw,+,ccw,1,s,se,anti,ccw,-,cw,1,e,se,2
Q,gamma11,eta5,quarter,opp,anti,cw,+,ccw,1,s,se,anti,ccw,,cw,0,e,s,1
Q,gamma11,alpha6,quarter,opp,anti,cw,-,ccw,1,s,ne,anti,ccw,+,cw,1,e,sw,2
Q,gamma11,gamma4,quarter,opp,anti,cw,-,ccw,1,s,ne,anti,ccw,-,cw,1,e,se,2
Q,gamma11,zeta5,quarter,opp,anti,cw,-,ccw,1,s,ne,anti,ccw,,cw,0,e,s,1
Q,gamma11,zeta6,quarter,opp,anti,cw,,ccw,0,s,e,anti,ccw,+,cw,1,e,sw,1
Q,gamma11,eta4,quarter,opp,anti,cw,,ccw,0,s,e,anti,ccw,-,cw,1,e,se,1
Q,gamma13,gamma8,quarter,opp,anti,cw,+,ccw,1,w,sw,anti,ccw,+,cw,1,s,nw,2
Q,gamma13,beta6,quarter,opp,anti,cw,+,ccw,1,w,sw,anti,ccw,-,cw,1,s,sw,2
Q,gamma13,eta7,quarter,opp,anti,cw,+,ccw,1,w,sw,anti,ccw,,cw,0,s,w,1
Q,gamma13,alpha8,quarter,opp,anti,cw,-,ccw,1,w,se,anti,ccw,+,cw,1,s,nw,2
Q,gamma13,gamma6,quarter,opp,anti,cw,-,ccw,1,w,se,anti,ccw,-,cw,1,s,sw,2
Q,gamma13,zeta7,quarter,opp,anti,cw,-,ccw,1,w,se,anti,ccw,,cw,0,s,w,1
Q,gamma13,zeta8,quarter,opp,anti,cw,,ccw,0,w,s,anti,ccw,+,cw,1,s,nw,1
Q,gamma13,eta6,quarter,opp,anti,cw,,ccw,0,w,s,anti,ccw,-,cw,1,s,sw,1
Q,gamma15,gamma2,quarter,opp,anti,cw,+,ccw,1,n,nw,anti,ccw,+,cw,1,w,ne,2
Q,gamma15,beta8,quarter,opp,anti,cw,+,ccw,1,n,nw,anti,ccw,-,cw,1,w,nw,2
Q,gamma15,eta1,quarter,opp,anti,cw,+,ccw,1,n,nw,anti,ccw,,cw,0,w,n,1
Q,gamma15,alpha2,quarter,opp,anti,cw,-,ccw,1,n,sw,anti,ccw,+,cw,1,w,ne,2
Q,gamma15,gamma8,quarter,opp,anti,cw,-,ccw,1,n,sw,anti,ccw,-,cw,1,w,nw,2
Q,gamma15,zeta1,quarter,opp,anti,cw,-,ccw,1,n,sw,anti,ccw,,cw,0,w,n,1
Q,gamma15,zeta2,quarter,opp,anti,cw,,ccw,0,n,w,anti,ccw,+,cw,1,w,ne,1
Q,gamma15,eta8,quarter,opp,anti,cw,,ccw,0,n,w,anti,ccw,-,cw,1,w,nw,1
Q,gamma9,gamma4,quarter,opp,anti,cw,+,ccw,1,e,ne,anti,ccw,+,cw,1,n,se,2
Q,gamma9,beta2,quarter,opp,anti,cw,+,ccw,1,e,ne,anti,ccw,-,cw,1,n,ne,2
Q,gamma9,eta3,quarter,opp,anti,cw,+,ccw,1,e,ne,anti,ccw,,cw,0,n,e,1
Q,gamma9,alpha4,quarter,opp,anti,cw,-,ccw,1,e,nw,anti,ccw,+,cw,1,n,se,2
Q,gamma9,gamma2,quarter,opp,anti,cw,-,ccw,1,e,nw,anti,ccw,-,cw,1,n,ne,2
Q,gamma9,zeta3,quarter,opp,anti,cw,-,ccw,1,e,nw,anti,ccw,,cw,0,n,e,1
Q,gamma9,zeta4,quarter,opp,anti,cw,,ccw,0,e,n,anti,ccw,+,cw,1,n,se,1
Q,gamma9,eta2,quarter,opp,anti,cw,,ccw,0,e,n,anti,ccw,-,cw,1,n,ne,1
Q,gamma7,gamma14,quarter,opp,anti,ccw,+,cw,1,s,nw,anti,cw,+,ccw,1,w,sw,2
Q,gamma7,alpha4,quarter,opp,anti,ccw,+,cw,1,s,nw,anti,cw,-,ccw,1,w,se,2
Q,gamma7,zeta13,quarter,opp,anti,ccw,+,cw,1,s,nw,anti,cw,,ccw,0,w,s,1
Q,gamma7,beta6,quarter,opp,anti,ccw,-,cw,1,s,sw,anti,cw,+,ccw,1,w,sw,2
Q,gamma7,gamma12,quarter,opp,anti,ccw,-,cw,1,s,sw,anti,cw,-,ccw,1,w,se,2
Q,gamma7,eta13,quarter,opp,anti,ccw,-,cw,1,s,sw,anti,cw,,ccw,0,w,s,1
Q,gamma7,eta14,quarter,opp,anti,ccw,,cw,0,s,w,anti,cw,+,ccw,1,w,sw,1
Q,gamma7,zeta12,quarter,opp,anti,ccw,,cw,0,s,w,anti,cw,-,ccw,1,w,se,1
Q,gamma1,gamma16,quarter,opp,anti,ccw,+,cw,1,w,ne,anti,cw,+,ccw,1,n,nw,2
Q,gamma1,alpha6,quarter,opp,anti,ccw,+,cw,1,w,ne,anti,cw,-,ccw,1,n,sw,2
Q,gamma1,zeta15,quarter,opp,anti,ccw,+,cw,1,w,ne,anti,cw,,ccw,0,n,w,1
Q,gamma1,beta8,quarter,opp,anti,ccw,-,cw,1,w,nw,anti,cw,+,ccw,1,n,nw,2
Q,gamma1,gamma14,quarter,opp,anti,ccw,-,cw,1,w,nw,anti,cw,-,ccw,1,n,sw,2
Q,gamma1,eta15,quarter,opp,anti,ccw,-,cw,1,w,nw,anti,cw,,ccw,0,n,w,1
Q,gamma1,eta16,quarter,opp,anti,ccw,,cw,0,w,n,anti,cw,+,ccw,1,n,nw,1
Q,gamma1,zeta14,quarter,opp,anti,ccw,,cw,0,w,n,anti,cw,-,ccw,1,n,sw,1
Q,gamma5,gamma12,quarter,opp,anti,ccw,+,cw,1,e,sw,anti,cw,+,ccw,1,s,se,2
Q,gamma5,alpha2,quarter,opp,anti,ccw,+,cw,1,e,sw,anti,cw,-,ccw,1,s,ne,2
Q,gamma5,zeta11,quarter,opp,anti,ccw,+,cw,1,e,sw,anti,cw,,ccw,0,s,e,1
Q,gamma5,beta4,quarter,opp,anti,ccw,-,cw,1,e,se,anti,cw,+,ccw,1,s,se,2
Q,gamma5,gamma10,quarter,opp,anti,ccw,-,cw,1,e,se,anti,cw,-,ccw,1,s,ne,2
Q,gamma5,eta11,quarter,opp,anti,ccw,-,cw,1,e,se,anti,cw,,ccw,0,s,e,1
Q,gamma5,eta12,quarter,opp,anti,ccw,,cw,0,e,s,anti,cw,+,ccw,1,s,se,1
Q,gamma5,zeta10,quarter,opp,anti,ccw,,cw,0,e,s,anti,cw,-,ccw,1,s,ne,1
Q,gamma3,gamma10,quarter,opp,anti,ccw,+,cw,1,n,se,anti,cw,+,ccw,1,e,ne,2
Q,gamma3,alpha8,quarter,opp,anti,ccw,+,cw,1,n,se,anti,cw,-,ccw,1,e,nw,2
Q,gamma3,zeta9,quarter,opp,anti,ccw,+,cw,1,n,se,anti,cw,,ccw,0,e,n,1
Q,gamma3,beta2,quarter,opp,anti,ccw,-,cw,1,n,ne,anti,cw,+,ccw,1,e,ne,2
Q,gamma3,gamma16,quarter,opp,anti,ccw,-,cw,1,n,ne,anti,cw,-,ccw,1,e,nw,2
Q,gamma3,eta9,quarter,opp,anti,ccw,-,cw,1,n,ne,anti,cw,,ccw,0,e,n,1
Q,gamma3,eta10,quarter,opp,anti,ccw,,cw,0,n,e,anti,cw,+,ccw,1,e,ne,1
Q,gamma3,zeta16,quarter,opp,anti,ccw,,cw,0,n,e,anti,cw,-,ccw,1,e,nw,1
R,gamma11,gamma6,quarter,opp,anti,cw,+,ccw,1,s,se,pro,cw,+,cw,1,e,sw,2
R,gamma11,beta4,quarter,opp,anti,cw,+,ccw,1,s,se,pro,cw,-,cw,1,e,se,2
R,gamma11,eta5,quarter,opp,anti,cw,+,ccw,1,s,se,pro,cw,,cw,0,e,s,1
R,gamma11,alpha6,quarter,opp,anti,cw,-,ccw,1,s,ne,pro,cw,+,cw,1,e,sw,2
R,gamma11,gamma4,quarter,opp,anti,cw,-,ccw,1,s,ne,pro,cw,-,cw,1,e,se,2
R,gamma11,zeta5,quarter,opp,anti,cw,-,ccw,1,s,ne,pro,cw,,cw,0,e,s,1
R,gamma11,zeta6,quarter,opp,anti,cw,,ccw,0,s,e,pro,cw,+,cw,1,e,sw,1
R,gamma11,eta4,quarter,opp,anti,cw,,ccw,0,s,e,pro,cw,-,cw,1,e,se,1
R,gamma13,gamma8,quarter,opp,anti,cw,+,ccw,1,w,sw,pro,cw,+,cw,1,s,nw,2
R,gamma13,beta6,quarter,opp,anti,cw,+,ccw,1,w,sw,pro,cw,-,cw,1,s,sw,2
R,gamma13,eta7,quarter,opp,anti,cw,+,ccw,1,w,sw,pro,cw,,cw,0,s,w,1
R,gamma13,alpha8,quarter,opp,anti,cw,-,ccw,1,w,se,pro,cw,+,cw,1,s,nw,2
R,gamma13,gamma6,quarter,opp,anti,cw,-,ccw,1,w,se,pro,cw,-,cw,1,s,sw,2
R,gamma13,zeta7,quarter,opp,anti,cw,-,ccw,1,w,se,pro,cw,,cw,0,s,w,1
R,gamma13,zeta8,quarter,opp,anti,cw,,ccw,0,w,s,pro,cw,+,cw,1,s,nw,1
R,gamma13,eta6,quarter,opp,anti,cw,,ccw,0,w,s,pro,cw,-,cw,1,s,sw,1
R,gamma15,gamma2,quarter,opp,anti,cw,+,ccw,1,n,nw,pro,cw,+,cw,1,w,ne,2
R,gamma15,beta8,quarter,opp,anti,cw,+,ccw,1,n,nw,pro,cw,-,cw,1,w,nw,2
R,gamma15,eta1,quarter,opp,anti,cw,+,ccw,1,n,nw,pro,cw,,cw,0,w,n,1
R,gamma15,alpha2,quarter,opp,anti,cw,-,ccw,1,n,sw,pro,cw,+,cw,1,w,ne,2
R,gamma15,gamma8,quarter,opp,anti,cw,-,ccw,1,n,sw,pro,cw,-,cw,1,w,nw,2
R,gamma15,zeta1,quarter,opp,anti,cw,-,ccw,1,n,sw,pro,cw,,cw,0,w,n,1
R,gamma15,zeta2,quarter,opp,anti,cw,,ccw,0,n,w,pro,cw,+,cw,1,w,ne,1
R,gamma15,eta8,quarter,opp,anti,cw,,ccw,0,n,w,pro,cw,-,cw,1,w,nw,1
R,gamma9,gamma4,quarter,opp,anti,cw,+,ccw,1,e,ne,pro,cw,+,cw,1,n,se,2
R,gamma9,beta2,quarter,opp,anti,cw,+,ccw,1,e,ne,pro,cw,-,cw,1,n,ne,2
R,gamma9,eta3,quarter,opp,anti,cw,+,ccw,1,e,ne,pro,cw,,cw,0,n,e,1
R,gamma9,alpha4,quarter,opp,anti,cw,-,ccw,1,e,nw,pro,cw,+,cw,1,n,se,2
R,gamma9,gamma2,quarter,opp,anti,cw,-,ccw,1,e,nw,pro,cw,-,cw,1,n,ne,2
R,gamma9,zeta3,quarter,opp,anti,cw,-,ccw,1,e,nw,pro,cw,,cw,0,n,e,1
R,gamma9,zeta4,quarter,opp,anti,cw,,ccw,0,e,n,pro,cw,+,cw,1,n,se,1
R,gamma9,eta2,quarter,opp,anti,cw,,ccw,0,e,n,pro,cw,-,cw,1,n,ne,1
R,gamma7,gamma14,quarter,opp,anti,ccw,+,cw,1,s,nw,pro,ccw,+,ccw,1,w,sw,2
R,gamma7,alpha4,quarter,opp,anti,ccw,+,cw,1,s,nw,pro,ccw,-,ccw,1,w,se,2
R,gamma7,zeta13,quarter,opp,anti,ccw,+,cw,1,s,nw,pro,ccw,,ccw,0,w,s,1
R,gamma7,beta6,quarter,opp,anti,ccw,-,cw,1,s,sw,pro,ccw,+,ccw,1,w,sw,2
R,gamma7,gamma12,quarter,opp,anti,ccw,-,cw,1,s,sw,pro,ccw,-,ccw,1,w,se,2
R,gamma7,eta13,quarter,opp,anti,ccw,-,cw,1,s,sw,pro,ccw,,ccw,0,w,s,1
R,gamma7,eta14,quarter,opp,anti,ccw,,cw,0,s,w,pro,ccw,+,ccw,1,w,sw,1
R,gamma7,zeta12,quarter,opp,anti,ccw,,cw,0,s,w,pro,ccw,-,ccw,1,w,se,1
R,gamma1,gamma16,quarter,opp,anti,ccw,+,cw,1,w,ne,pro,ccw,+,ccw,1,n,nw,2
R,gamma1,alpha6,quarter,opp,anti,ccw,+,cw,1,w,ne,pro,ccw,-,ccw,1,n,sw,2
R,gamma1,zeta15,quarter,opp,anti,ccw,+,cw,1,w,ne,pro,ccw,,ccw,0,n,w,1
R,gamma1,beta8,quarter,opp,anti,ccw,-,cw,1,w,nw,pro,ccw,+,ccw,1,n,nw,2
R,gamma1,gamma14,quarter,opp,anti,ccw,-,cw,1,w,nw,pro,ccw,-,ccw,1,n,sw,2
R,gamma1,eta15,quarter,opp,anti,ccw,-,cw,1,w,nw,pro,ccw,,ccw,0,n,w,1
R,gamma1,eta16,quarter,opp,anti,ccw,,cw,0,w,n,pro,ccw,+,ccw,1,n,nw,1
R,gamma1,zeta14,quarter,opp,anti,ccw,,cw,0,w,n,pro,ccw,-,ccw,1,n,sw,1
R,gamma5,gamma12,quarter,opp,anti,ccw,+,cw,1,e,sw,pro,ccw,+,ccw,1,s,se,2
R,gamma5,alpha2,quarter,opp,anti,ccw,+,cw,1,e,sw,pro,ccw,-,ccw,1,s,ne,2
R,gamma5,zeta11,quarter,opp,anti,ccw,+,cw,1,e,sw,pro,ccw,,ccw,0,s,e,1
R,gamma5,beta4,quarter,opp,anti,ccw,-,cw,1,e,se,pro,ccw,+,ccw,1,s,se,2
R,gamma5,gamma10,quarter,opp,anti,ccw,-,cw,1,e,se,pro,ccw,-,ccw,1,s,ne,2
R,gamma5,eta11,quarter,opp,anti,ccw,-,cw,1,e,se,pro,ccw,,ccw,0,s,e,1
R,gamma5,eta12,quarter,opp,anti,ccw,,cw,0,e,s,pro,ccw,+,ccw,1,s,se,1
R,gamma5,zeta10,quarter,opp,anti,ccw,,cw,0,e,s,pro,ccw,-,ccw,1,s,ne,1
R,gamma3,gamma10,quarter,opp,anti,ccw,+,cw,1,n,se,pro,ccw,+,ccw,1,e,ne,2
R,gamma3,alpha8,quarter,opp,anti,ccw,+,cw,1,n,se,pro,ccw,-,ccw,1,e,nw,2
R,gamma3,zeta9,quarter,opp,anti,ccw,+,cw,1,n,se,pro,ccw,,ccw,0,e,n,1
R,gamma3,beta2,quarter,opp,anti,ccw,-,cw,1,n,ne,pro,ccw,+,ccw,1,e,ne,2
R,gamma3,gamma16,quarter,opp,anti,ccw,-,cw,1,n,ne,pro,ccw,-,ccw,1,e,nw,2
R,gamma3,eta9,quarter,opp,anti,ccw,-,cw,1,n,ne,pro,ccw,,ccw,0,e,n,1
R,gamma3,eta10,quarter,opp,anti,ccw,,cw,0,n,e,pro,ccw,+,ccw,1,e,ne,1
R,gamma3,zeta16,quarter,opp,anti,ccw,,cw,0,n,e,pro,ccw,-,ccw,1,e,nw,1
R,gamma11,gamma6,quarter,opp,pro,ccw,+,ccw,1,s,se,anti,ccw,+,cw,1,e,sw,2
R,gamma11,beta4,quarter,opp,pro,ccw,+,ccw,1,s,se,anti,ccw,-,cw,1,e,se,2
R,gamma11,eta5,quarter,opp,pro,ccw,+,ccw,1,s,se,anti,ccw,,cw,0,e,s,1
R,gamma11,alpha6,quarter,opp,pro,ccw,-,ccw,1,s,ne,anti,ccw,+,cw,1,e,sw,2
R,gamma11,gamma4,quarter,opp,pro,ccw,-,ccw,1,s,ne,anti,ccw,-,cw,1,e,se,2
R,gamma11,zeta5,quarter,opp,pro,ccw,-,ccw,1,s,ne,anti,ccw,,cw,0,e,s,1
R,gamma11,zeta6,quarter,opp,pro,ccw,,ccw,0,s,e,anti,ccw,+,cw,1,e,sw,1
R,gamma11,eta4,quarter,opp,pro,ccw,,ccw,0,s,e,anti,ccw,-,cw,1,e,se,1
R,gamma13,gamma8,quarter,opp,pro,ccw,+,ccw,1,w,sw,anti,ccw,+,cw,1,s,nw,2
R,gamma13,beta6,quarter,opp,pro,ccw,+,ccw,1,w,sw,anti,ccw,-,cw,1,s,sw,2
R,gamma13,eta7,quarter,opp,pro,ccw,+,ccw,1,w,sw,anti,ccw,,cw,0,s,w,1
R,gamma13,alpha8,quarter,opp,pro,ccw,-,ccw,1,w,se,anti,ccw,+,cw,1,s,nw,2
R,gamma13,gamma6,quarter,opp,pro,ccw,-,ccw,1,w,se,anti,ccw,-,cw,1,s,sw,2
R,gamma13,zeta7,quarter,opp,pro,ccw,-,ccw,1,w,se,anti,ccw,,cw,0,s,w,1
R,gamma13,zeta8,quarter,opp,pro,ccw,,ccw,0,w,s,anti,ccw,+,cw,1,s,nw,1
R,gamma13,eta6,quarter,opp,pro,ccw,,ccw,0,w,s,anti,ccw,-,cw,1,s,sw,1
R,gamma15,gamma2,quarter,opp,pro,ccw,+,ccw,1,n,nw,anti,ccw,+,cw,1,w,ne,2
R,gamma15,beta8,quarter,opp,pro,ccw,+,ccw,1,n,nw,anti,ccw,-,cw,1,w,nw,2
R,gamma15,eta1,quarter,opp,pro,ccw,+,ccw,1,n,nw,anti,ccw,,cw,0,w,n,1
R,gamma15,alpha2,quarter,opp,pro,ccw,-,ccw,1,n,sw,anti,ccw,+,cw,1,w,ne,2
R,gamma15,gamma8,quarter,opp,pro,ccw,-,ccw,1,n,sw,anti,ccw,-,cw,1,w,nw,2
R,gamma15,zeta1,quarter,opp,pro,ccw,-,ccw,1,n,sw,anti,ccw,,cw,0,w,n,1
R,gamma15,zeta2,quarter,opp,pro,ccw,,ccw,0,n,w,anti,ccw,+,cw,1,w,ne,1
R,gamma15,eta8,quarter,opp,pro,ccw,,ccw,0,n,w,anti,ccw,-,cw,1,w,nw,1
R,gamma9,gamma4,quarter,opp,pro,ccw,+,ccw,1,e,ne,anti,ccw,+,cw,1,n,se,2
R,gamma9,beta2,quarter,opp,pro,ccw,+,ccw,1,e,ne,anti,ccw,-,cw,1,n,ne,2
R,gamma9,eta3,quarter,opp,pro,ccw,+,ccw,1,e,ne,anti,ccw,,cw,0,n,e,1
R,gamma9,alpha4,quarter,opp,pro,ccw,-,ccw,1,e,nw,anti,ccw,+,cw,1,n,se,2
R,gamma9,gamma2,quarter,opp,pro,ccw,-,ccw,1,e,nw,anti,ccw,-,cw,1,n,ne,2
R,gamma9,zeta3,quarter,opp,pro,ccw,-,ccw,1,e,nw,anti,ccw,,cw,0,n,e,1
R,gamma9,zeta4,quarter,opp,pro,ccw,,ccw,0,e,n,anti,ccw,+,cw,1,n,se,1
R,gamma9,eta2,quarter,opp,pro,ccw,,ccw,0,e,n,anti,ccw,-,cw,1,n,ne,1
R,gamma7,gamma14,quarter,opp,pro,cw,+,cw,1,s,nw,anti,cw,+,ccw,1,w,sw,2
R,gamma7,alpha4,quarter,opp,pro,cw,+,cw,1,s,nw,anti,cw,-,ccw,1,w,se,2
R,gamma7,zeta13,quarter,opp,pro,cw,+,cw,1,s,nw,anti,cw,,ccw,0,w,s,1
R,gamma7,beta6,quarter,opp,pro,cw,-,cw,1,s,sw,anti,cw,+,ccw,1,w,sw,2
R,gamma7,gamma12,quarter,opp,pro,cw,-,cw,1,s,sw,anti,cw,-,ccw,1,w,se,2
R,gamma7,eta13,quarter,opp,pro,cw,-,cw,1,s,sw,anti,cw,,ccw,0,w,s,1
R,gamma7,eta14,quarter,opp,pro,cw,,cw,0,s,w,anti,cw,+,ccw,1,w,sw,1
R,gamma7,zeta12,quarter,opp,pro,cw,,cw,0,s,w,anti,cw,-,ccw,1,w,se,1
R,gamma1,gamma16,quarter,opp,pro,cw,+,cw,1,w,ne,anti,cw,+,ccw,1,n,nw,2
R,gamma1,alpha6,quarter,opp,pro,cw,+,cw,1,w,ne,anti,cw,-,ccw,1,n,sw,2
R,gamma1,zeta15,quarter,opp,pro,cw,+,cw,1,w,ne,anti,cw,,ccw,0,n,w,1
R,gamma1,beta8,quarter,opp,pro,cw,-,cw,1,w,nw,anti,cw,+,ccw,1,n,nw,2
R,gamma1,gamma14,quarter,opp,pro,cw,-,cw,1,w,nw,anti,cw,-,ccw,1,n,sw,2
R,gamma1,eta15,quarter,opp,pro,cw,-,cw,1,w,nw,anti,cw,,ccw,0,n,w,1
R,gamma1,eta16,quarter,opp,pro,cw,,cw,0,w,n,anti,cw,+,ccw,1,n,nw,1
R,gamma1,zeta14,quarter,opp,pro,cw,,cw,0,w,n,anti,cw,-,ccw,1,n,sw,1
R,gamma5,gamma12,quarter,opp,pro,cw,+,cw,1,e,sw,anti,cw,+,ccw,1,s,se,2
R,gamma5,alpha2,quarter,opp,pro,cw,+,cw,1,e,sw,anti,cw,-,ccw,1,s,ne,2
R,gamma5,zeta11,quarter,opp,pro,cw,+,cw,1,e,sw,anti,cw,,ccw,0,s,e,1
R,gamma5,beta4,quarter,opp,pro,cw,-,cw,1,e,se,anti,cw,+,ccw,1,s,se,2
R,gamma5,gamma10,quarter,opp,pro,cw,-,cw,1,e,se,anti,cw,-,ccw,1,s,ne,2
R,gamma5,eta11,quarter,opp,pro,cw,-,cw,1,e,se,anti,cw,,ccw,0,s,e,1
R,gamma5,eta12,quarter,opp,pro,cw,,cw,0,e,s,anti,cw,+,ccw,1,s,se,1
R,gamma5,zeta10,quarter,opp,pro,cw,,cw,0,e,s,anti,cw,-,ccw,1,s,ne,1
R,gamma3,gamma10,quarter,opp,pro,cw,+,cw,1,n,se,anti,cw,+,ccw,1,e,ne,2
